order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR34221601,02/03/2022,789221,25891501,235,04/03/2022,04/03/2022,235
FMR33101501,02/03/2022,789101,25891501,185,03/03/2022,03/03/2022,185
FMR35101502,02/03/2022,789101,25891501,162,05/03/2022,05/03/2022,162
FMR34220501,02/03/2022,789220,25891501,152,04/03/2022,04/03/2022,152
FMR34202502,02/03/2022,789202,25891501,105,04/03/2022,04/03/2022,105
FMR35503501,03/03/2022,789503,25891501,189,05/03/2022,05/03/2022,189
FMR34902603,03/03/2022,789902,25891501,246,04/03/2022,04/03/2022,246
FMR34203501,03/03/2022,789203,25891501,153,04/03/2022,04/03/2022,153
FMR36603501,03/03/2022,789603,25891501,117,06/03/2022,06/03/2022,117
FMR36401501,03/03/2022,789401,25891501,219,06/03/2022,06/03/2022,219
FMR35201601,03/03/2022,789201,25891501,154,05/03/2022,05/03/2022,154
FMR35403501,03/03/2022,789403,25891501,250,05/03/2022,04/03/2022,250
FMR34621603,03/03/2022,789621,25891501,230,04/03/2022,04/03/2022,230
FMR35521501,03/03/2022,789521,25891501,158,05/03/2022,05/03/2022,158
FMR37503501,04/03/2022,789503,25891501,183,07/03/2022,07/03/2022,183
FMR36721501,04/03/2022,789721,25891501,127,06/03/2022,06/03/2022,127
FMR35601501,04/03/2022,789601,25891501,115,05/03/2022,05/03/2022,115
FMR35401501,04/03/2022,789401,25891501,214,05/03/2022,05/03/2022,214
FMR37221501,04/03/2022,789221,25891501,198,07/03/2022,06/03/2022,198
FMR36101501,04/03/2022,789101,25891501,126,06/03/2022,06/03/2022,126
FMR35421501,04/03/2022,789421,25891501,165,05/03/2022,04/03/2022,165
FMR37622501,04/03/2022,789622,25891501,151,07/03/2022,06/03/2022,151
FMR38401601,05/03/2022,789401,25891501,176,08/03/2022,08/03/2022,176
FMR36201603,05/03/2022,789201,25891501,199,06/03/2022,06/03/2022,199
FMR37201501,05/03/2022,789201,25891501,231,07/03/2022,07/03/2022,231
FMR36122501,05/03/2022,789122,25891501,201,06/03/2022,05/03/2022,201
FMR38521501,05/03/2022,789521,25891501,105,08/03/2022,07/03/2022,105
FMR38703603,06/03/2022,789703,25891501,174,08/03/2022,08/03/2022,174
FMR39501501,06/03/2022,789501,25891501,181,09/03/2022,09/03/2022,181
FMR39902501,06/03/2022,789902,25891501,189,09/03/2022,09/03/2022,189
FMR39603501,06/03/2022,789603,25891501,177,09/03/2022,08/03/2022,177
FMR38201501,06/03/2022,789201,25891501,217,08/03/2022,08/03/2022,217
FMR37903601,06/03/2022,789903,25891501,129,07/03/2022,07/03/2022,129
FMR310703503,07/03/2022,789703,25891501,137,10/03/2022,10/03/2022,137
FMR38221602,07/03/2022,789221,25891501,179,08/03/2022,08/03/2022,179
FMR39103501,07/03/2022,789103,25891501,221,09/03/2022,09/03/2022,221
FMR311703502,08/03/2022,789703,25891501,130,11/03/2022,11/03/2022,130
FMR311503501,08/03/2022,789503,25891501,153,11/03/2022,11/03/2022,153
FMR39721501,08/03/2022,789721,25891501,227,09/03/2022,09/03/2022,227
FMR310321503,08/03/2022,789321,25891501,104,10/03/2022,10/03/2022,104
FMR310203602,08/03/2022,789203,25891501,198,10/03/2022,10/03/2022,198
FMR310403602,08/03/2022,789403,25891501,236,10/03/2022,10/03/2022,236
FMR311221603,08/03/2022,789221,25891501,105,11/03/2022,11/03/2022,105
FMR310220501,08/03/2022,789220,25891501,151,10/03/2022,10/03/2022,151
FMR311220601,08/03/2022,789220,25891501,158,11/03/2022,11/03/2022,158
FMR311622603,08/03/2022,789622,25891501,121,11/03/2022,11/03/2022,121
FMR310401501,09/03/2022,789401,25891501,188,10/03/2022,09/03/2022,188
FMR310621501,09/03/2022,789621,25891501,198,10/03/2022,10/03/2022,198
FMR311101501,09/03/2022,789101,25891501,219,11/03/2022,11/03/2022,219
FMR311321601,10/03/2022,789321,25891501,221,11/03/2022,11/03/2022,221
FMR312203501,10/03/2022,789203,25891501,164,12/03/2022,12/03/2022,164
FMR311102602,10/03/2022,789102,25891501,248,11/03/2022,11/03/2022,248
FMR312202501,10/03/2022,789202,25891501,154,12/03/2022,12/03/2022,154
FMR312703501,11/03/2022,789703,25891501,154,12/03/2022,12/03/2022,154
FMR312501502,11/03/2022,789501,25891501,157,12/03/2022,12/03/2022,157
FMR314721501,11/03/2022,789721,25891501,246,14/03/2022,14/03/2022,246
FMR314601501,11/03/2022,789601,25891501,237,14/03/2022,14/03/2022,237
FMR314203603,11/03/2022,789203,25891501,181,14/03/2022,14/03/2022,181
FMR312603501,11/03/2022,789603,25891501,131,12/03/2022,12/03/2022,131
FMR312401503,11/03/2022,789401,25891501,191,12/03/2022,12/03/2022,191
FMR313122501,11/03/2022,789122,25891501,193,13/03/2022,13/03/2022,193
FMR314101503,11/03/2022,789101,25891501,249,14/03/2022,14/03/2022,249
FMR313622602,11/03/2022,789622,25891501,159,13/03/2022,13/03/2022,159
FMR314703501,12/03/2022,789703,25891501,143,14/03/2022,13/03/2022,143
FMR313503501,12/03/2022,789503,25891501,160,13/03/2022,13/03/2022,160
FMR314503602,12/03/2022,789503,25891501,200,14/03/2022,14/03/2022,200
FMR315603601,12/03/2022,789603,25891501,250,15/03/2022,15/03/2022,250
FMR314401502,12/03/2022,789401,25891501,144,14/03/2022,14/03/2022,144
FMR315420501,12/03/2022,789420,25891501,226,15/03/2022,15/03/2022,226
FMR313403501,12/03/2022,789403,25891501,216,13/03/2022,13/03/2022,216
FMR315621501,12/03/2022,789621,25891501,134,15/03/2022,15/03/2022,134
FMR313903603,12/03/2022,789903,25891501,186,13/03/2022,13/03/2022,186
FMR315903501,12/03/2022,789903,25891501,133,15/03/2022,15/03/2022,133
FMR314521501,12/03/2022,789521,25891501,237,14/03/2022,13/03/2022,237
FMR314421501,12/03/2022,789421,25891501,219,14/03/2022,14/03/2022,219
FMR313202602,12/03/2022,789202,25891501,201,13/03/2022,13/03/2022,201
FMR316503602,13/03/2022,789503,25891501,169,16/03/2022,16/03/2022,169
FMR316902501,13/03/2022,789902,25891501,152,16/03/2022,16/03/2022,152
FMR316102601,13/03/2022,789102,25891501,179,16/03/2022,16/03/2022,179
FMR316521501,13/03/2022,789521,25891501,146,16/03/2022,15/03/2022,146
FMR317703602,14/03/2022,789703,25891501,201,17/03/2022,17/03/2022,201
FMR317401603,14/03/2022,789401,25891501,214,17/03/2022,17/03/2022,214
FMR315201602,14/03/2022,789201,25891501,200,15/03/2022,15/03/2022,200
FMR316121501,14/03/2022,789121,25891501,200,16/03/2022,16/03/2022,200
FMR316621603,14/03/2022,789621,25891501,245,16/03/2022,16/03/2022,245
FMR315101501,14/03/2022,789101,25891501,102,15/03/2022,15/03/2022,102
FMR316101501,14/03/2022,789101,25891501,233,16/03/2022,15/03/2022,233
FMR315622602,14/03/2022,789622,25891501,140,15/03/2022,15/03/2022,140
FMR316622603,14/03/2022,789622,25891501,169,16/03/2022,16/03/2022,169
FMR318503603,15/03/2022,789503,25891501,206,18/03/2022,18/03/2022,206
FMR318321501,15/03/2022,789321,25891501,119,18/03/2022,18/03/2022,119
FMR318121503,15/03/2022,789121,25891501,220,18/03/2022,18/03/2022,220
FMR318621502,15/03/2022,789621,25891501,137,18/03/2022,18/03/2022,137
FMR317102501,15/03/2022,789102,25891501,246,17/03/2022,17/03/2022,246
FMR317220501,15/03/2022,789220,25891501,109,17/03/2022,17/03/2022,109
FMR316202603,15/03/2022,789202,25891501,148,16/03/2022,16/03/2022,148
FMR317902501,16/03/2022,789902,25891501,175,17/03/2022,17/03/2022,175
FMR318201501,16/03/2022,789201,25891501,116,18/03/2022,18/03/2022,116
FMR318221501,16/03/2022,789221,25891501,106,18/03/2022,18/03/2022,106
FMR319220602,16/03/2022,789220,25891501,122,19/03/2022,19/03/2022,122
FMR317202501,16/03/2022,789202,25891501,149,17/03/2022,17/03/2022,149
FMR319622501,16/03/2022,789622,25891501,204,19/03/2022,19/03/2022,204
FMR319501502,17/03/2022,789501,25891501,128,19/03/2022,19/03/2022,128
FMR319702501,17/03/2022,789702,25891501,224,19/03/2022,19/03/2022,224
FMR319420501,17/03/2022,789420,25891501,199,19/03/2022,19/03/2022,199
FMR318101602,17/03/2022,789101,25891501,195,18/03/2022,18/03/2022,195
FMR318103501,17/03/2022,789103,25891501,194,18/03/2022,18/03/2022,194
FMR318622502,17/03/2022,789622,25891501,105,18/03/2022,18/03/2022,105
FMR320422501,18/03/2022,789422,25891501,115,20/03/2022,20/03/2022,115
FMR320721501,18/03/2022,789721,25891501,229,20/03/2022,19/03/2022,229
FMR319603602,18/03/2022,789603,25891501,216,19/03/2022,19/03/2022,216
FMR319403502,18/03/2022,789403,25891501,237,19/03/2022,19/03/2022,237
FMR321121501,18/03/2022,789121,25891501,248,21/03/2022,20/03/2022,248
FMR320103501,18/03/2022,789103,25891501,166,20/03/2022,20/03/2022,166
FMR321102501,18/03/2022,789102,25891501,204,21/03/2022,21/03/2022,204
FMR321622501,18/03/2022,789622,25891501,136,21/03/2022,21/03/2022,136
FMR321603601,19/03/2022,789603,25891501,242,21/03/2022,21/03/2022,242
FMR321401602,19/03/2022,789401,25891501,195,21/03/2022,21/03/2022,195
FMR320220501,19/03/2022,789220,25891501,210,20/03/2022,20/03/2022,210
FMR322220501,19/03/2022,789220,25891501,197,22/03/2022,22/03/2022,197
FMR320202502,19/03/2022,789202,25891501,208,20/03/2022,20/03/2022,208
FMR322202603,19/03/2022,789202,25891501,234,22/03/2022,22/03/2022,234
FMR323422501,20/03/2022,789422,25891501,220,23/03/2022,22/03/2022,220
FMR321601501,20/03/2022,789601,25891501,128,21/03/2022,20/03/2022,128
FMR321221503,20/03/2022,789221,25891501,165,21/03/2022,21/03/2022,165
FMR322101501,20/03/2022,789101,25891501,134,22/03/2022,22/03/2022,134
FMR322501603,21/03/2022,789501,25891501,108,22/03/2022,22/03/2022,108
FMR324501501,21/03/2022,789501,25891501,244,24/03/2022,24/03/2022,244
FMR322321601,21/03/2022,789321,25891501,246,22/03/2022,22/03/2022,246
FMR323203501,21/03/2022,789203,25891501,108,23/03/2022,23/03/2022,108
FMR323403603,21/03/2022,789403,25891501,243,23/03/2022,23/03/2022,243
FMR323102502,21/03/2022,789102,25891501,167,23/03/2022,23/03/2022,167
FMR324203601,22/03/2022,789203,25891501,104,24/03/2022,24/03/2022,104
FMR325603501,22/03/2022,789603,25891501,222,25/03/2022,25/03/2022,222
FMR325401501,22/03/2022,789401,25891501,238,25/03/2022,25/03/2022,238
FMR323221602,22/03/2022,789221,25891501,223,23/03/2022,23/03/2022,223
FMR324902602,23/03/2022,789902,25891501,217,24/03/2022,23/03/2022,217
FMR326221501,23/03/2022,789221,25891501,191,26/03/2022,26/03/2022,191
FMR324102501,23/03/2022,789102,25891501,115,24/03/2022,24/03/2022,115
FMR325220501,23/03/2022,789220,25891501,244,25/03/2022,25/03/2022,244
FMR325202502,23/03/2022,789202,25891501,220,25/03/2022,25/03/2022,220
FMR325703501,24/03/2022,789703,25891501,155,25/03/2022,25/03/2022,155
FMR327703603,24/03/2022,789703,25891501,102,27/03/2022,27/03/2022,102
FMR325503603,24/03/2022,789503,25891501,157,25/03/2022,25/03/2022,157
FMR325721501,24/03/2022,789721,25891501,119,25/03/2022,25/03/2022,119
FMR327321501,24/03/2022,789321,25891501,151,27/03/2022,27/03/2022,151
FMR326902601,24/03/2022,789902,25891501,201,26/03/2022,26/03/2022,201
FMR326403601,24/03/2022,789403,25891501,203,26/03/2022,26/03/2022,203
FMR326121501,24/03/2022,789121,25891501,171,26/03/2022,26/03/2022,171
FMR327621501,24/03/2022,789621,25891501,250,27/03/2022,27/03/2022,250
FMR325903501,24/03/2022,789903,25891501,108,25/03/2022,24/03/2022,108
FMR325101503,24/03/2022,789101,25891501,159,25/03/2022,25/03/2022,159
FMR325103501,24/03/2022,789103,25891501,141,25/03/2022,25/03/2022,141
FMR325102501,24/03/2022,789102,25891501,231,25/03/2022,25/03/2022,231
FMR327503501,25/03/2022,789503,25891501,196,27/03/2022,27/03/2022,196
FMR326702501,25/03/2022,789702,25891501,134,26/03/2022,26/03/2022,134
FMR328601502,25/03/2022,789601,25891501,190,28/03/2022,28/03/2022,190
FMR327220503,25/03/2022,789220,25891501,172,27/03/2022,27/03/2022,172
FMR326202501,25/03/2022,789202,25891501,185,26/03/2022,25/03/2022,185
FMR328202503,25/03/2022,789202,25891501,140,28/03/2022,28/03/2022,140
FMR327601501,26/03/2022,789601,25891501,180,27/03/2022,27/03/2022,180
FMR329203601,26/03/2022,789203,25891501,109,29/03/2022,29/03/2022,109
FMR327603501,26/03/2022,789603,25891501,120,27/03/2022,27/03/2022,120
FMR328401501,26/03/2022,789401,25891501,136,28/03/2022,28/03/2022,136
FMR328201501,26/03/2022,789201,25891501,116,28/03/2022,28/03/2022,116
FMR327403501,26/03/2022,789403,25891501,123,27/03/2022,27/03/2022,123
FMR327221601,26/03/2022,789221,25891501,239,27/03/2022,27/03/2022,239
FMR329102603,26/03/2022,789102,25891501,185,29/03/2022,29/03/2022,185
FMR327521501,26/03/2022,789521,25891501,130,27/03/2022,27/03/2022,130
FMR329721501,27/03/2022,789721,25891501,172,29/03/2022,29/03/2022,172
FMR329321501,27/03/2022,789321,25891501,133,29/03/2022,29/03/2022,133
FMR329903503,27/03/2022,789903,25891501,140,29/03/2022,29/03/2022,140
FMR330220501,27/03/2022,789220,25891501,168,30/03/2022,30/03/2022,168
FMR328622601,27/03/2022,789622,25891501,120,28/03/2022,28/03/2022,120
FMR330703501,28/03/2022,789703,25891501,175,30/03/2022,30/03/2022,175
FMR330321602,28/03/2022,789321,25891501,143,30/03/2022,30/03/2022,143
FMR331601602,28/03/2022,789601,25891501,191,31/03/2022,31/03/2022,191
FMR330621503,28/03/2022,789621,25891501,110,30/03/2022,30/03/2022,110
FMR331903601,28/03/2022,789903,25891501,180,31/03/2022,31/03/2022,180
FMR329221601,28/03/2022,789221,25891501,196,29/03/2022,29/03/2022,196
FMR331622501,28/03/2022,789622,25891501,114,31/03/2022,30/03/2022,114
FMR330501501,29/03/2022,789501,25891501,148,30/03/2022,30/03/2022,148
FAP41501603,29/03/2022,789501,25891501,205,01/04/2022,01/04/2022,205
FMR330721501,29/03/2022,789721,25891501,180,30/03/2022,29/03/2022,180
FAP41401602,29/03/2022,789401,25891501,154,01/04/2022,01/04/2022,154
FMR330403602,29/03/2022,789403,25891501,130,30/03/2022,30/03/2022,130
FMR330121501,29/03/2022,789121,25891501,108,30/03/2022,29/03/2022,108
FAP41101501,29/03/2022,789101,25891501,237,01/04/2022,31/03/2022,237
FMR330102501,29/03/2022,789102,25891501,129,30/03/2022,30/03/2022,129
FAP41422601,30/03/2022,789422,25891501,124,01/04/2022,31/03/2022,124
FAP41203602,30/03/2022,789203,25891501,223,01/04/2022,01/04/2022,223
FAP41403501,30/03/2022,789403,25891501,180,01/04/2022,01/04/2022,180
FAP42903501,30/03/2022,789903,25891501,167,02/04/2022,02/04/2022,167
FAP41521501,30/03/2022,789521,25891501,212,01/04/2022,01/04/2022,212
FAP42703501,31/03/2022,789703,25891501,181,02/04/2022,02/04/2022,181
FAP42501501,31/03/2022,789501,25891501,134,02/04/2022,02/04/2022,134
FAP42201501,31/03/2022,789201,25891501,185,02/04/2022,01/04/2022,185
FAP41420501,31/03/2022,789420,25891501,137,01/04/2022,01/04/2022,137
FAP42403603,31/03/2022,789403,25891501,126,02/04/2022,02/04/2022,126
FAP42621601,31/03/2022,789621,25891501,142,02/04/2022,02/04/2022,142
FAP42221501,31/03/2022,789221,25891501,129,02/04/2022,01/04/2022,129
FAP42101603,31/03/2022,789101,25891501,168,02/04/2022,02/04/2022,168
FAP42103501,31/03/2022,789103,25891501,122,02/04/2022,01/04/2022,122
FAP42102501,31/03/2022,789102,25891501,104,02/04/2022,02/04/2022,104
FAP43202501,31/03/2022,789202,25891501,210,03/04/2022,03/04/2022,210
FAP43503502,01/04/2022,789503,25891501,120,03/04/2022,03/04/2022,120
FAP43721501,01/04/2022,789721,25891501,222,03/04/2022,03/04/2022,222
FAP43201501,01/04/2022,789201,25891501,202,03/04/2022,03/04/2022,202
FAP44622603,01/04/2022,789622,25891501,145,04/04/2022,04/04/2022,145
FAP45601501,02/04/2022,789601,25891501,134,05/04/2022,05/04/2022,134
FAP44603501,02/04/2022,789603,25891501,111,04/04/2022,04/04/2022,111
FAP43403501,02/04/2022,789403,25891501,230,03/04/2022,03/04/2022,230
FAP44221602,02/04/2022,789221,25891501,117,04/04/2022,04/04/2022,117
FAP43101603,02/04/2022,789101,25891501,195,03/04/2022,03/04/2022,195
FAP43220502,02/04/2022,789220,25891501,222,03/04/2022,03/04/2022,222
FAP44220601,02/04/2022,789220,25891501,106,04/04/2022,04/04/2022,106
FAP44703603,03/04/2022,789703,25891501,195,04/04/2022,04/04/2022,195
FAP46721501,03/04/2022,789721,25891501,250,06/04/2022,06/04/2022,250
FAP46321503,03/04/2022,789321,25891501,217,06/04/2022,06/04/2022,217
FAP46603501,03/04/2022,789603,25891501,120,06/04/2022,06/04/2022,120
FAP46401501,03/04/2022,789401,25891501,242,06/04/2022,06/04/2022,242
FAP45622602,03/04/2022,789622,25891501,197,05/04/2022,05/04/2022,197
FAP47520603,04/04/2022,789520,25891501,190,07/04/2022,07/04/2022,190
FAP47501501,04/04/2022,789501,25891501,239,07/04/2022,07/04/2022,239
FAP46203501,04/04/2022,789203,25891501,135,06/04/2022,06/04/2022,135
FAP47201602,04/04/2022,789201,25891501,203,07/04/2022,07/04/2022,203
FAP45221502,04/04/2022,789221,25891501,131,05/04/2022,05/04/2022,131
FAP45220601,04/04/2022,789220,25891501,199,05/04/2022,05/04/2022,199
FAP47202603,04/04/2022,789202,25891501,147,07/04/2022,07/04/2022,147
FAP46520501,05/04/2022,789520,25891501,168,06/04/2022,06/04/2022,168
FAP46503501,05/04/2022,789503,25891501,159,06/04/2022,06/04/2022,159
FAP46501501,05/04/2022,789501,25891501,153,06/04/2022,06/04/2022,153
FAP47321501,05/04/2022,789321,25891501,181,07/04/2022,06/04/2022,181
FAP48401502,05/04/2022,789401,25891501,112,08/04/2022,08/04/2022,112
FAP46201501,05/04/2022,789201,25891501,148,06/04/2022,05/04/2022,148
FAP47121501,05/04/2022,789121,25891501,140,07/04/2022,07/04/2022,140
FAP47221501,05/04/2022,789221,25891501,119,07/04/2022,07/04/2022,119
FAP47102501,05/04/2022,789102,25891501,169,07/04/2022,07/04/2022,169
FAP48102601,05/04/2022,789102,25891501,205,08/04/2022,08/04/2022,205
FAP48220501,05/04/2022,789220,25891501,222,08/04/2022,08/04/2022,222
FAP48202603,05/04/2022,789202,25891501,132,08/04/2022,08/04/2022,132
FAP49903501,06/04/2022,789903,25891501,208,09/04/2022,09/04/2022,208
FAP49902501,06/04/2022,789902,25891501,245,09/04/2022,09/04/2022,245
FAP49401501,06/04/2022,789401,25891501,156,09/04/2022,08/04/2022,156
FAP48403501,06/04/2022,789403,25891501,107,08/04/2022,08/04/2022,107
FAP48221501,06/04/2022,789221,25891501,226,08/04/2022,08/04/2022,226
FAP48703603,07/04/2022,789703,25891501,227,08/04/2022,08/04/2022,227
FAP410902503,07/04/2022,789902,25891501,119,10/04/2022,10/04/2022,119
FAP410603602,07/04/2022,789603,25891501,183,10/04/2022,10/04/2022,183
FAP410201502,07/04/2022,789201,25891501,175,10/04/2022,10/04/2022,175
FAP48621601,07/04/2022,789621,25891501,152,08/04/2022,08/04/2022,152
FAP49101501,07/04/2022,789101,25891501,161,09/04/2022,09/04/2022,161
FAP49103501,07/04/2022,789103,25891501,156,09/04/2022,08/04/2022,156
FAP411703502,08/04/2022,789703,25891501,193,11/04/2022,11/04/2022,193
FAP411503501,08/04/2022,789503,25891501,164,11/04/2022,11/04/2022,164
FAP49501501,08/04/2022,789501,25891501,208,09/04/2022,09/04/2022,208
FAP49721603,08/04/2022,789721,25891501,125,09/04/2022,09/04/2022,125
FAP411601601,08/04/2022,789601,25891501,162,11/04/2022,11/04/2022,162
FAP411203601,08/04/2022,789203,25891501,144,11/04/2022,11/04/2022,144
FAP410621503,08/04/2022,789621,25891501,229,10/04/2022,10/04/2022,229
FAP411221501,08/04/2022,789221,25891501,179,11/04/2022,11/04/2022,179
FAP49220601,08/04/2022,789220,25891501,124,09/04/2022,09/04/2022,124
FAP412503501,09/04/2022,789503,25891501,208,12/04/2022,12/04/2022,208
FAP410501501,09/04/2022,789501,25891501,109,10/04/2022,10/04/2022,109
FAP412721602,09/04/2022,789721,25891501,180,12/04/2022,12/04/2022,180
FAP410522501,09/04/2022,789522,25891501,134,10/04/2022,10/04/2022,134
FAP411201501,09/04/2022,789201,25891501,170,11/04/2022,11/04/2022,170
FAP410221603,09/04/2022,789221,25891501,100,10/04/2022,10/04/2022,100
FAP412221601,09/04/2022,789221,25891501,223,12/04/2022,12/04/2022,223
FAP410101502,09/04/2022,789101,25891501,123,10/04/2022,10/04/2022,123
FAP410202501,09/04/2022,789202,25891501,205,10/04/2022,10/04/2022,205
FAP411721501,10/04/2022,789721,25891501,219,11/04/2022,11/04/2022,219
FAP413321501,10/04/2022,789321,25891501,199,13/04/2022,13/04/2022,199
FAP412702501,10/04/2022,789702,25891501,170,12/04/2022,12/04/2022,170
FAP412201501,10/04/2022,789201,25891501,165,12/04/2022,12/04/2022,165
FAP411101501,10/04/2022,789101,25891501,209,11/04/2022,11/04/2022,209
FAP413103502,10/04/2022,789103,25891501,183,13/04/2022,13/04/2022,183
FAP411102602,10/04/2022,789102,25891501,102,11/04/2022,11/04/2022,102
FAP413102603,10/04/2022,789102,25891501,142,13/04/2022,13/04/2022,142
FAP414703501,11/04/2022,789703,25891501,147,14/04/2022,13/04/2022,147
FAP412501603,11/04/2022,789501,25891501,172,12/04/2022,12/04/2022,172
